order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,shipping_cost,order_status,payment_method,store_id,inserted_at,_rescued_data
15222,476,79,2026-04-30 09:48:20,5,19.01,0.0866,6.87,returned,debit_card,4,2026-04-10 00:07:59.992645,
15223,1694,72,2026-04-04 14:43:03,1,172.69,0.0889,15.11,returned,debit_card,5,2026-04-10 00:07:59.992645,
15224,108,101,2026-04-04 23:15:21,9,77.31,0.1409,18.45,pending,paypal,10,2026-04-10 00:07:59.992645,
15225,1788,181,2026-04-21 22:49:04,7,498.41,0.0767,12.14,returned,debit_card,3,2026-04-10 00:07:59.992645,
15226,408,35,2026-04-21 15:23:20,3,470.59,0.1485,10.43,shipped,debit_card,5,2026-04-10 00:07:59.992645,
15227,1365,187,2026-04-20 10:58:17,8,231.28,0.0606,11.88,completed,apple_pay,7,2026-04-10 00:07:59.992645,
15228,961,1,2026-04-23 00:02:13,3,285.82,0.042,10.14,completed,credit_card,10,2026-04-10 00:07:59.992645,
15229,1636,64,2026-04-26 10:52:58,9,119.52,0.1721,18.35,returned,credit_card,7,2026-04-10 00:07:59.992645,
15230,265,67,2026-04-21 13:19:46,5,113.08,0.1346,5.36,shipped,debit_card,4,2026-04-10 00:07:59.992645,
15231,1015,103,2026-04-27 05:29:45,9,484.78,0.0554,7.04,returned,debit_card,9,2026-04-10 00:07:59.992645,
15232,965,66,2026-04-19 11:46:54,4,271.85,0.0478,15.69,pending,paypal,1,2026-04-10 00:07:59.992645,
15233,1453,125,2026-04-06 12:31:53,2,348.38,0.1409,11.57,pending,debit_card,4,2026-04-10 00:07:59.992645,
15234,933,88,2026-04-04 03:19:43,2,268.65,0.1254,27.4,pending,paypal,6,2026-04-10 00:07:59.992645,
15235,2467,41,2026-04-10 06:50:03,1,435.14,0.0682,3.08,completed,apple_pay,2,2026-04-10 00:07:59.992645,
15236,1028,9,2026-04-10 21:19:54,4,272.99,0.1349,17.38,returned,credit_card,3,2026-04-10 00:07:59.992645,
15237,1634,1,2026-04-18 04:46:34,9,160.8,0.0898,5.12,returned,credit_card,6,2026-04-10 00:07:59.992645,
15238,2231,47,2026-04-14 01:38:38,8,449.12,0.0138,8.92,shipped,credit_card,6,2026-04-10 00:07:59.992645,
15239,355,108,2026-04-12 06:07:19,9,139.44,0.0087,12.97,shipped,paypal,7,2026-04-10 00:07:59.992645,
15240,2488,184,2026-04-29 09:10:49,6,363.71,0.1703,21.99,returned,paypal,10,2026-04-10 00:07:59.992645,
15241,1304,177,2026-04-05 04:29:24,4,347.4,0.0804,3.0,returned,debit_card,10,2026-04-10 00:07:59.992645,
15242,1904,118,2026-04-10 23:31:46,1,334.31,0.0521,12.94,completed,debit_card,6,2026-04-10 00:07:59.992645,
15243,1667,156,2026-04-03 00:19:22,5,370.62,0.1719,26.47,completed,debit_card,9,2026-04-10 00:07:59.992645,
15244,291,93,2026-04-27 12:38:46,6,103.16,0.024,12.11,pending,paypal,1,2026-04-10 00:07:59.992645,
15245,1684,106,2026-04-04 03:11:09,7,346.85,0.111,19.0,completed,credit_card,3,2026-04-10 00:07:59.992645,
15246,1554,64,2026-04-08 04:50:42,4,324.86,0.0108,5.58,returned,debit_card,9,2026-04-10 00:07:59.992645,
15247,495,187,2026-04-12 01:30:45,4,393.13,0.1251,22.75,shipped,debit_card,1,2026-04-10 00:07:59.992645,
15248,1225,5,2026-04-21 03:33:16,9,499.3,0.0495,16.56,completed,paypal,4,2026-04-10 00:07:59.992645,
15249,1593,50,2026-04-06 09:46:56,5,101.55,0.0517,15.29,completed,apple_pay,1,2026-04-10 00:07:59.992645,
15250,2218,121,2026-04-20 23:18:51,7,324.85,0.1411,19.02,returned,apple_pay,7,2026-04-10 00:07:59.992645,
15251,1156,113,2026-04-16 12:56:06,3,188.73,0.1825,19.57,returned,paypal,5,2026-04-10 00:07:59.992645,
15252,799,9,2026-04-16 05:08:45,5,269.64,0.0853,7.84,pending,paypal,9,2026-04-10 00:07:59.992645,
15253,6,103,2026-04-14 01:22:18,6,272.32,0.0986,19.78,pending,apple_pay,6,2026-04-10 00:07:59.992645,
15254,1318,83,2026-04-26 06:07:18,5,372.62,0.0274,15.83,returned,debit_card,7,2026-04-10 00:07:59.992645,
15255,2062,178,2026-04-06 05:07:07,4,384.18,0.0097,3.03,returned,debit_card,9,2026-04-10 00:07:59.992645,
15256,1862,67,2026-04-15 21:35:23,7,7.42,0.13,4.12,shipped,credit_card,1,2026-04-10 00:07:59.992645,
15257,662,76,2026-04-18 15:18:29,4,13.69,0.0912,14.01,returned,debit_card,5,2026-04-10 00:07:59.992645,
15258,1454,30,2026-04-25 04:53:39,4,12.04,0.0674,17.41,completed,debit_card,7,2026-04-10 00:07:59.992645,
15259,102,130,2026-04-02 20:23:16,1,389.7,0.1563,10.24,shipped,debit_card,1,2026-04-10 00:07:59.992645,
15260,1862,7,2026-04-04 11:20:49,6,401.7,0.1277,14.19,completed,debit_card,10,2026-04-10 00:07:59.992645,
15261,1936,90,2026-04-07 00:40:26,9,372.81,0.1809,23.91,pending,debit_card,1,2026-04-10 00:07:59.992645,
15262,2362,77,2026-04-26 23:38:29,1,214.92,0.1219,3.89,returned,paypal,3,2026-04-10 00:07:59.992645,
15263,1056,152,2026-04-08 00:28:50,3,13.49,0.0828,9.87,returned,debit_card,7,2026-04-10 00:07:59.992645,
15264,334,121,2026-04-29 16:28:13,6,381.47,0.1581,5.33,completed,credit_card,1,2026-04-10 00:07:59.992645,
15265,2144,55,2026-04-07 21:14:19,3,81.13,0.1219,23.05,returned,credit_card,7,2026-04-10 00:07:59.992645,
15266,422,81,2026-04-28 06:05:08,7,166.71,0.0601,24.94,shipped,paypal,7,2026-04-10 00:07:59.992645,
15267,1883,54,2026-04-28 08:47:02,4,22.4,0.148,21.87,returned,credit_card,2,2026-04-10 00:07:59.992645,
15268,1677,196,2026-04-10 08:56:50,1,226.82,0.1648,10.99,pending,paypal,8,2026-04-10 00:07:59.992645,
15269,1504,96,2026-04-06 01:18:34,8,347.63,0.0513,26.64,returned,debit_card,6,2026-04-10 00:07:59.992645,
15270,2166,53,2026-04-28 23:14:03,3,407.89,0.1651,9.32,completed,debit_card,8,2026-04-10 00:07:59.992645,
15271,2252,132,2026-04-01 08:55:47,8,9.19,0.0815,23.5,completed,debit_card,1,2026-04-10 00:07:59.992645,
15272,114,192,2026-04-02 19:45:13,1,289.53,0.053,23.4,returned,apple_pay,4,2026-04-10 00:07:59.992645,
15273,1870,158,2026-04-22 08:36:57,2,22.47,0.0675,6.89,completed,paypal,3,2026-04-10 00:07:59.992645,
15274,2209,60,2026-04-30 15:40:35,7,64.28,0.0408,7.44,completed,debit_card,2,2026-04-10 00:07:59.992645,
15275,560,52,2026-04-13 09:22:44,6,433.06,0.1623,15.26,returned,debit_card,5,2026-04-10 00:07:59.992645,
15276,874,28,2026-04-30 07:04:28,2,29.31,0.0342,19.41,completed,debit_card,6,2026-04-10 00:07:59.992645,
15277,1276,133,2026-04-23 06:49:32,7,124.89,0.0377,4.19,completed,debit_card,6,2026-04-10 00:07:59.992645,
15278,1100,178,2026-04-29 11:43:14,1,336.75,0.0997,12.98,completed,debit_card,5,2026-04-10 00:07:59.992645,
15279,2328,64,2026-04-21 01:00:55,1,47.4,0.0369,13.79,completed,paypal,10,2026-04-10 00:07:59.992645,
15280,2314,9,2026-04-26 11:46:58,8,410.15,0.119,27.47,shipped,debit_card,8,2026-04-10 00:07:59.992645,
15281,1777,89,2026-04-18 10:08:19,6,17.97,0.1315,8.11,pending,apple_pay,3,2026-04-10 00:07:59.992645,
15282,347,115,2026-04-02 00:44:35,3,86.05,0.0794,22.81,returned,debit_card,6,2026-04-10 00:07:59.992645,
15283,1542,189,2026-04-03 00:20:50,7,20.67,0.0861,3.29,completed,debit_card,4,2026-04-10 00:07:59.992645,
15284,2114,78,2026-04-12 08:56:55,5,125.24,0.1287,16.82,returned,debit_card,7,2026-04-10 00:07:59.992645,
15285,729,181,2026-04-20 09:39:41,1,47.17,0.0204,15.86,pending,credit_card,8,2026-04-10 00:07:59.992645,
15286,1101,159,2026-04-13 11:59:57,9,42.64,0.1143,6.89,returned,apple_pay,10,2026-04-10 00:07:59.992645,
15287,1015,5,2026-04-17 05:55:55,3,132.19,0.1856,27.73,returned,credit_card,6,2026-04-10 00:07:59.992645,
15288,775,162,2026-04-04 01:14:10,6,329.21,0.0464,21.02,returned,credit_card,4,2026-04-10 00:07:59.992645,
15289,3,6,2026-04-17 21:23:37,8,169.45,0.029,27.09,completed,credit_card,8,2026-04-10 00:07:59.992645,
15290,1529,75,2026-04-02 01:46:33,9,91.91,0.1345,21.68,returned,debit_card,3,2026-04-10 00:07:59.992645,
15291,1558,31,2026-04-08 20:14:58,6,84.77,0.0655,8.12,pending,credit_card,1,2026-04-10 00:07:59.992645,
15292,27,57,2026-04-16 18:34:56,4,286.92,0.1819,20.16,completed,paypal,1,2026-04-10 00:07:59.992645,
15293,944,167,2026-04-23 18:31:10,8,383.15,0.0154,7.28,completed,debit_card,4,2026-04-10 00:07:59.992645,
15294,901,45,2026-04-01 07:33:11,4,342.54,0.0899,10.37,shipped,debit_card,3,2026-04-10 00:07:59.992645,
15295,1720,14,2026-04-27 08:02:12,8,68.3,0.063,24.66,pending,paypal,5,2026-04-10 00:07:59.992645,
15296,288,76,2026-04-13 19:38:05,7,459.35,0.1032,12.17,pending,apple_pay,10,2026-04-10 00:07:59.992645,
15297,1339,7,2026-04-12 12:00:30,1,89.79,0.1355,5.21,pending,debit_card,1,2026-04-10 00:07:59.992645,
15298,716,93,2026-04-21 14:35:17,8,483.21,0.0757,21.72,returned,debit_card,9,2026-04-10 00:07:59.992645,
15299,711,20,2026-04-21 01:02:48,5,361.1,0.0319,26.18,returned,apple_pay,1,2026-04-10 00:07:59.992645,
15300,2302,120,2026-04-02 14:50:39,2,212.88,0.1221,21.3,returned,credit_card,7,2026-04-10 00:07:59.992645,
15301,950,184,2026-04-30 04:30:37,5,262.53,0.0192,4.1,completed,credit_card,5,2026-04-10 00:07:59.992645,
15302,795,177,2026-04-13 20:24:07,2,307.74,0.0358,24.59,completed,credit_card,9,2026-04-10 00:07:59.992645,
15303,2476,10,2026-04-02 14:17:48,9,394.69,0.1842,26.96,pending,credit_card,4,2026-04-10 00:07:59.992645,
15304,1669,146,2026-04-09 09:19:04,3,392.07,0.1386,20.31,pending,debit_card,4,2026-04-10 00:07:59.992645,
15305,1958,37,2026-04-29 12:33:02,5,164.96,0.0632,5.62,pending,debit_card,4,2026-04-10 00:07:59.992645,
15306,338,11,2026-04-30 10:38:37,1,199.23,0.079,12.87,returned,debit_card,8,2026-04-10 00:07:59.992645,
15307,239,93,2026-04-17 13:20:38,9,13.2,0.1028,15.77,pending,debit_card,10,2026-04-10 00:07:59.992645,
15308,2403,144,2026-04-23 10:43:51,6,314.65,0.1189,9.83,returned,debit_card,10,2026-04-10 00:07:59.992645,
15309,2002,10,2026-04-19 02:45:49,2,324.26,0.073,16.93,returned,debit_card,7,2026-04-10 00:07:59.992645,
15310,2266,190,2026-04-05 19:54:12,3,191.59,0.157,22.07,shipped,credit_card,10,2026-04-10 00:07:59.992645,
15311,406,87,2026-04-24 08:07:23,5,107.03,0.0437,23.14,returned,apple_pay,3,2026-04-10 00:07:59.992645,
15312,430,91,2026-04-02 20:36:37,8,496.96,0.0288,14.59,completed,debit_card,7,2026-04-10 00:07:59.992645,
15313,55,124,2026-04-29 03:18:23,7,38.63,0.1949,19.48,returned,credit_card,5,2026-04-10 00:07:59.992645,
15314,519,71,2026-04-06 19:58:10,5,464.2,0.1619,25.1,completed,debit_card,7,2026-04-10 00:07:59.992645,
15315,1226,120,2026-04-14 10:35:44,5,36.92,0.0236,20.26,completed,debit_card,9,2026-04-10 00:07:59.992645,
15316,519,181,2026-04-02 02:25:37,5,171.67,0.1085,8.06,shipped,paypal,7,2026-04-10 00:07:59.992645,
15317,30,165,2026-04-07 14:38:09,3,400.43,0.1365,24.69,shipped,debit_card,5,2026-04-10 00:07:59.992645,
15318,1451,115,2026-04-28 22:08:50,5,279.1,0.193,18.63,pending,apple_pay,8,2026-04-10 00:07:59.992645,
15319,423,49,2026-04-23 20:21:18,1,30.42,0.1614,9.28,completed,debit_card,8,2026-04-10 00:07:59.992645,
15320,2392,69,2026-04-19 06:18:05,6,330.27,0.193,17.22,returned,credit_card,10,2026-04-10 00:07:59.992645,
15321,1281,190,2026-04-24 11:43:50,9,248.15,0.1658,20.24,returned,paypal,4,2026-04-10 00:07:59.992645,
15322,2175,82,2026-04-05 08:47:44,4,324.88,0.1934,4.75,returned,debit_card,2,2026-04-10 00:07:59.992645,
15323,967,19,2026-04-16 10:09:38,2,104.09,0.0924,23.19,returned,apple_pay,3,2026-04-10 00:07:59.992645,
15324,672,9,2026-04-16 20:43:29,4,430.73,0.1761,26.46,completed,apple_pay,4,2026-04-10 00:07:59.992645,
15325,888,174,2026-04-30 02:50:56,7,54.46,0.0091,8.98,returned,apple_pay,9,2026-04-10 00:07:59.992645,
15326,2362,109,2026-04-14 09:07:36,6,215.55,0.0554,24.49,returned,paypal,5,2026-04-10 00:07:59.992645,
15327,1136,22,2026-04-05 10:31:45,3,72.07,0.074,17.89,pending,debit_card,6,2026-04-10 00:07:59.992645,
15328,624,183,2026-04-10 11:09:22,8,119.09,0.1184,18.18,returned,debit_card,9,2026-04-10 00:07:59.992645,
15329,604,59,2026-04-07 13:23:35,6,174.23,0.0144,25.05,pending,credit_card,3,2026-04-10 00:07:59.992645,
15330,673,19,2026-04-21 08:03:29,8,156.77,0.0079,18.36,pending,debit_card,9,2026-04-10 00:07:59.992645,
15331,1877,140,2026-04-01 18:53:22,5,345.66,0.1994,19.76,returned,paypal,7,2026-04-10 00:07:59.992645,
15332,2271,158,2026-04-22 03:34:50,9,420.5,0.1146,25.76,returned,paypal,8,2026-04-10 00:07:59.992645,
15333,374,124,2026-04-03 07:28:00,7,169.55,0.1595,26.37,pending,debit_card,9,2026-04-10 00:07:59.992645,
15334,2483,178,2026-04-18 15:40:37,5,75.53,0.1821,27.62,pending,paypal,3,2026-04-10 00:07:59.992645,
15335,1061,79,2026-04-28 22:39:46,7,135.97,0.1619,7.97,returned,debit_card,9,2026-04-10 00:07:59.992645,
15336,1820,37,2026-04-13 01:25:24,9,92.21,0.1457,16.76,returned,debit_card,4,2026-04-10 00:07:59.992645,
15337,1918,38,2026-04-11 09:14:52,6,170.25,0.162,27.21,pending,apple_pay,3,2026-04-10 00:07:59.992645,
15338,221,22,2026-04-23 15:21:48,7,473.14,0.115,18.22,shipped,paypal,4,2026-04-10 00:07:59.992645,
15339,2039,111,2026-04-22 17:21:43,4,144.54,0.1687,25.59,returned,debit_card,9,2026-04-10 00:07:59.992645,
15340,1936,14,2026-04-23 11:13:11,3,248.58,0.1701,11.99,returned,paypal,10,2026-04-10 00:07:59.992645,
15341,923,43,2026-04-25 01:27:34,4,255.33,0.0774,17.81,returned,credit_card,10,2026-04-10 00:07:59.992645,
15342,2473,159,2026-04-03 02:51:49,7,84.26,0.1803,3.21,shipped,apple_pay,10,2026-04-10 00:07:59.992645,
15343,2112,16,2026-04-24 05:14:07,3,386.86,0.0142,20.3,shipped,debit_card,2,2026-04-10 00:07:59.992645,
15344,1180,100,2026-04-29 11:27:41,6,308.69,0.1458,13.56,returned,debit_card,7,2026-04-10 00:07:59.992645,
15345,568,72,2026-04-14 14:01:17,7,309.11,0.0057,7.86,returned,credit_card,2,2026-04-10 00:07:59.992645,
15346,1649,58,2026-04-04 19:04:47,8,212.13,0.0383,14.38,returned,debit_card,8,2026-04-10 00:07:59.992645,
15347,1808,147,2026-04-19 10:22:38,9,366.51,0.1822,8.31,returned,debit_card,10,2026-04-10 00:07:59.992645,
15348,144,146,2026-04-15 03:40:47,8,182.28,0.0814,17.5,returned,apple_pay,5,2026-04-10 00:07:59.992645,
15349,2096,133,2026-04-01 08:20:57,8,18.27,0.1149,7.76,completed,credit_card,6,2026-04-10 00:07:59.992645,
15350,1599,71,2026-04-02 16:40:38,5,170.91,0.1168,11.56,completed,debit_card,3,2026-04-10 00:07:59.992645,
15351,1332,194,2026-04-07 12:55:09,3,444.38,0.1964,6.5,returned,credit_card,10,2026-04-10 00:07:59.992645,
15352,1257,138,2026-04-07 22:42:10,9,213.18,0.0002,9.41,returned,apple_pay,5,2026-04-10 00:07:59.992645,
15353,1519,12,2026-04-18 20:50:00,4,409.3,0.0246,22.31,shipped,apple_pay,6,2026-04-10 00:07:59.992645,
15354,2391,130,2026-04-28 01:57:32,4,372.83,0.0689,8.61,returned,credit_card,6,2026-04-10 00:07:59.992645,
15355,1799,158,2026-04-12 08:46:09,4,249.42,0.0788,4.06,returned,paypal,2,2026-04-10 00:07:59.992645,
15356,1681,84,2026-04-26 08:06:58,3,17.75,0.0511,14.62,pending,debit_card,9,2026-04-10 00:07:59.992645,
15357,1001,36,2026-04-11 13:24:13,9,88.32,0.0658,9.8,returned,paypal,3,2026-04-10 00:07:59.992645,
15358,614,22,2026-04-05 08:51:28,2,202.27,0.0748,6.33,shipped,apple_pay,2,2026-04-10 00:07:59.992645,
15359,2146,70,2026-04-02 15:26:16,3,57.62,0.1,20.8,completed,debit_card,4,2026-04-10 00:07:59.992645,
15360,648,69,2026-04-24 23:13:08,3,377.37,0.0868,24.73,returned,debit_card,10,2026-04-10 00:07:59.992645,
15361,464,180,2026-04-10 10:27:00,6,194.22,0.1831,22.65,completed,debit_card,7,2026-04-10 00:07:59.992645,
15362,1086,187,2026-04-11 22:34:03,2,286.22,0.0945,4.34,returned,debit_card,8,2026-04-10 00:07:59.992645,
15363,614,149,2026-04-30 04:43:30,9,348.14,0.0449,23.28,pending,paypal,7,2026-04-10 00:07:59.992645,
15364,135,130,2026-04-28 07:55:19,3,297.89,0.1587,17.81,returned,credit_card,1,2026-04-10 00:07:59.992645,
15365,743,24,2026-04-01 04:57:17,6,342.54,0.0226,27.88,pending,paypal,2,2026-04-10 00:07:59.992645,
15366,455,61,2026-04-07 04:31:57,6,341.27,0.1086,12.24,shipped,paypal,4,2026-04-10 00:07:59.992645,
15367,350,120,2026-04-11 10:23:36,9,132.92,0.1956,10.24,returned,debit_card,4,2026-04-10 00:07:59.992645,
15368,783,42,2026-04-25 07:48:34,2,279.5,0.1147,20.15,shipped,debit_card,1,2026-04-10 00:07:59.992645,
15369,2050,16,2026-04-19 13:33:17,7,233.2,0.1862,12.76,pending,debit_card,9,2026-04-10 00:07:59.992645,
15370,1800,1,2026-04-18 20:44:51,4,254.43,0.006,18.75,returned,debit_card,7,2026-04-10 00:07:59.992645,
15371,1447,100,2026-04-20 04:07:26,7,304.21,0.0741,19.61,completed,credit_card,4,2026-04-10 00:07:59.992645,
15372,816,109,2026-04-06 12:27:31,3,340.97,0.1556,13.07,returned,apple_pay,8,2026-04-10 00:07:59.992645,
15373,50,107,2026-04-10 15:10:10,3,416.88,0.1143,4.9,returned,debit_card,3,2026-04-10 00:07:59.992645,
15374,2404,49,2026-04-25 20:51:44,7,336.65,0.088,3.97,returned,credit_card,1,2026-04-10 00:07:59.992645,
15375,1507,171,2026-04-13 12:15:49,3,348.87,0.1613,3.33,pending,debit_card,9,2026-04-10 00:07:59.992645,
15376,300,132,2026-04-07 22:02:29,8,56.94,0.1687,14.19,completed,apple_pay,7,2026-04-10 00:07:59.992645,
15377,1375,84,2026-04-03 01:01:01,8,104.38,0.0375,17.56,pending,apple_pay,2,2026-04-10 00:07:59.992645,
15378,2401,24,2026-04-04 02:22:14,8,168.53,0.0736,23.62,returned,paypal,9,2026-04-10 00:07:59.992645,
15379,1483,43,2026-04-13 10:46:47,7,304.58,0.0567,8.8,pending,credit_card,8,2026-04-10 00:07:59.992645,
15380,1232,42,2026-04-17 01:53:55,3,380.3,0.1616,9.46,pending,debit_card,9,2026-04-10 00:07:59.992645,
15381,2145,119,2026-04-25 17:47:05,9,254.76,0.0219,22.87,returned,credit_card,3,2026-04-10 00:07:59.992645,
15382,2359,145,2026-04-15 06:29:03,7,457.25,0.0055,5.2,returned,credit_card,8,2026-04-10 00:07:59.992645,
15383,2077,149,2026-04-30 13:48:04,7,122.18,0.1467,27.88,shipped,credit_card,2,2026-04-10 00:07:59.992645,
15384,663,20,2026-04-18 01:33:58,7,170.09,0.0959,18.98,returned,apple_pay,7,2026-04-10 00:07:59.992645,
15385,1719,18,2026-04-08 19:04:32,6,339.61,0.1804,27.72,pending,credit_card,9,2026-04-10 00:07:59.992645,
15386,1649,53,2026-04-27 16:55:59,7,233.12,0.1888,5.7,returned,apple_pay,8,2026-04-10 00:07:59.992645,
15387,50,47,2026-04-06 21:24:53,1,286.6,0.0479,8.05,returned,apple_pay,10,2026-04-10 00:07:59.992645,
15388,1835,86,2026-04-16 12:45:56,3,122.22,0.0277,9.76,returned,debit_card,1,2026-04-10 00:07:59.992645,
15389,291,88,2026-04-24 10:38:59,4,261.52,0.0701,16.68,returned,debit_card,9,2026-04-10 00:07:59.992645,
15390,107,139,2026-04-26 07:18:00,1,176.88,0.0484,6.09,pending,debit_card,8,2026-04-10 00:07:59.992645,
15391,636,131,2026-04-04 13:20:48,1,318.16,0.0002,8.55,returned,credit_card,8,2026-04-10 00:07:59.992645,
15392,1028,37,2026-04-28 20:43:08,5,355.28,0.1847,24.7,pending,paypal,9,2026-04-10 00:07:59.992645,
15393,931,83,2026-04-14 04:09:42,1,413.76,0.0783,16.59,shipped,debit_card,1,2026-04-10 00:07:59.992645,
15394,1265,70,2026-04-23 02:46:58,1,182.56,0.0956,9.23,returned,paypal,10,2026-04-10 00:07:59.992645,
15395,124,16,2026-04-04 16:22:44,4,345.08,0.118,9.11,pending,debit_card,9,2026-04-10 00:07:59.992645,
15396,680,114,2026-04-23 21:34:19,1,69.3,0.0651,16.77,returned,credit_card,4,2026-04-10 00:07:59.992645,
15397,832,127,2026-04-21 05:20:38,4,460.4,0.0205,26.45,shipped,credit_card,7,2026-04-10 00:07:59.992645,
15398,1208,12,2026-04-10 16:55:10,6,337.99,0.0036,18.92,returned,debit_card,9,2026-04-10 00:07:59.992645,
15399,2176,114,2026-04-19 08:15:10,1,435.52,0.0619,6.98,pending,debit_card,7,2026-04-10 00:07:59.992645,
15400,1213,13,2026-04-01 12:03:38,3,390.46,0.0027,12.37,completed,credit_card,8,2026-04-10 00:07:59.992645,
15401,61,17,2026-04-12 02:16:46,9,76.73,0.1612,15.92,completed,credit_card,4,2026-04-10 00:07:59.992645,
15402,984,163,2026-04-30 22:32:48,5,171.35,0.015,3.45,shipped,debit_card,8,2026-04-10 00:07:59.992645,
15403,2007,25,2026-04-08 13:25:52,9,426.62,0.0144,13.67,shipped,paypal,9,2026-04-10 00:07:59.992645,
15404,500,22,2026-04-25 07:03:19,1,425.77,0.035,11.38,returned,debit_card,1,2026-04-10 00:07:59.992645,
15405,2175,156,2026-04-09 13:43:08,6,142.33,0.0475,20.59,completed,debit_card,5,2026-04-10 00:07:59.992645,
15406,1786,9,2026-04-09 18:38:25,4,395.14,0.024,3.12,pending,paypal,9,2026-04-10 00:07:59.992645,
15407,1173,94,2026-04-01 19:38:25,1,431.74,0.0409,5.73,pending,debit_card,1,2026-04-10 00:07:59.992645,
15408,1676,18,2026-04-09 01:17:32,1,405.14,0.171,11.08,returned,debit_card,9,2026-04-10 00:07:59.992645,
15409,2051,126,2026-04-17 10:12:59,8,396.99,0.148,9.27,returned,credit_card,6,2026-04-10 00:07:59.992645,
15410,2281,110,2026-04-06 21:48:58,9,464.49,0.149,21.71,pending,debit_card,3,2026-04-10 00:07:59.992645,
15411,16,158,2026-04-09 06:50:23,4,349.46,0.1498,14.05,pending,debit_card,2,2026-04-10 00:07:59.992645,
15412,756,168,2026-04-14 10:01:01,2,348.36,0.1906,10.62,returned,debit_card,1,2026-04-10 00:07:59.992645,
15413,764,79,2026-04-13 23:10:42,3,338.83,0.1254,5.21,returned,credit_card,8,2026-04-10 00:07:59.992645,
15414,1320,185,2026-04-05 17:15:16,1,451.1,0.1388,20.2,returned,debit_card,5,2026-04-10 00:07:59.992645,
15415,1329,25,2026-04-02 19:56:57,6,451.09,0.0609,9.3,returned,credit_card,3,2026-04-10 00:07:59.992645,
15416,609,185,2026-04-16 06:55:10,3,465.99,0.0832,14.67,completed,apple_pay,8,2026-04-10 00:07:59.992645,
15417,754,49,2026-04-06 03:37:06,7,250.42,0.1085,20.59,shipped,apple_pay,1,2026-04-10 00:07:59.992645,
15418,1354,160,2026-04-07 15:05:46,9,326.68,0.1047,16.73,returned,debit_card,3,2026-04-10 00:07:59.992645,
15419,2335,153,2026-04-27 12:39:59,5,55.17,0.0063,27.59,completed,debit_card,2,2026-04-10 00:07:59.992645,
15420,2499,72,2026-04-08 11:03:50,4,452.73,0.0069,21.4,returned,credit_card,6,2026-04-10 00:07:59.992645,
15421,1060,44,2026-04-24 01:46:28,6,145.79,0.0942,6.59,returned,apple_pay,4,2026-04-10 00:07:59.992645,
15422,1545,41,2026-04-26 14:05:16,1,450.07,0.1202,3.39,shipped,debit_card,10,2026-04-10 00:07:59.992645,
15423,440,101,2026-04-12 05:03:01,3,209.31,0.0446,20.72,returned,credit_card,3,2026-04-10 00:07:59.992645,
15424,1418,158,2026-04-12 02:47:35,5,230.21,0.083,5.97,returned,apple_pay,3,2026-04-10 00:07:59.992645,
15425,1979,133,2026-04-11 20:14:17,1,451.18,0.124,21.59,returned,debit_card,1,2026-04-10 00:07:59.992645,
15426,2146,32,2026-04-22 01:37:31,3,196.38,0.0924,8.38,returned,credit_card,7,2026-04-10 00:07:59.992645,
15427,435,194,2026-04-10 18:55:51,8,485.07,0.1727,17.84,returned,debit_card,2,2026-04-10 00:07:59.992645,
15428,1133,9,2026-04-27 03:14:12,3,347.89,0.0499,20.44,returned,debit_card,9,2026-04-10 00:07:59.992645,
15429,1548,84,2026-04-06 03:55:05,6,309.65,0.1204,22.2,completed,credit_card,5,2026-04-10 00:07:59.992645,
15430,1450,100,2026-04-05 10:53:17,2,66.31,0.0588,20.7,pending,apple_pay,1,2026-04-10 00:07:59.992645,
15431,578,85,2026-04-26 07:00:04,4,488.53,0.1612,21.76,shipped,debit_card,6,2026-04-10 00:07:59.992645,
15432,1297,116,2026-04-21 08:18:56,2,52.6,0.0064,24.71,returned,apple_pay,4,2026-04-10 00:07:59.992645,
15433,361,78,2026-04-01 09:22:37,7,175.98,0.1374,13.41,pending,debit_card,10,2026-04-10 00:07:59.992645,
15434,383,61,2026-04-30 03:44:35,7,13.11,0.0398,25.53,completed,credit_card,4,2026-04-10 00:07:59.992645,
15435,2336,2,2026-04-26 04:32:05,8,139.94,0.1596,7.22,completed,apple_pay,5,2026-04-10 00:07:59.992645,
15436,1744,150,2026-04-09 12:02:05,6,373.02,0.0105,13.78,returned,debit_card,6,2026-04-10 00:07:59.992645,
15437,2472,108,2026-04-30 18:12:22,5,345.03,0.1288,21.15,completed,apple_pay,7,2026-04-10 00:07:59.992645,
15438,2391,155,2026-04-06 03:42:06,9,225.76,0.0735,24.7,returned,debit_card,4,2026-04-10 00:07:59.992645,
15439,548,136,2026-04-04 21:43:22,6,365.05,0.0024,12.8,completed,debit_card,8,2026-04-10 00:07:59.992645,
15440,2071,56,2026-04-30 22:14:28,9,339.2,0.0149,26.09,pending,debit_card,8,2026-04-10 00:07:59.992645,
15441,1056,25,2026-04-21 01:20:47,1,292.38,0.0841,24.33,completed,credit_card,8,2026-04-10 00:07:59.992645,
15442,238,102,2026-04-11 23:16:04,1,188.76,0.0387,22.87,returned,paypal,1,2026-04-10 00:07:59.992645,
15443,1160,49,2026-04-10 17:53:14,9,60.49,0.0382,21.15,completed,credit_card,2,2026-04-10 00:07:59.992645,
